0.5	0.0
2.1245000000000003	0.0
3.749	0.0
5.3735	0.0
6.998	0.0
8.6225	0.0
10.247	0.0
11.871500000000001	0.0
13.496	0.0
15.1205	0.0
16.745	0.0
18.369500000000002	0.0
19.994	0.0
21.6185	0.0
23.243000000000002	0.0
24.8675	0.0
26.492	0.0
28.116500000000002	0.0
29.741	0.0
31.3655	0.0
32.99	0.0
34.6145	0.0
36.239000000000004	0.0
37.8635	0.0
39.488	0.0
41.112500000000004	0.0
42.737	0.0
44.3615	0.0
45.986000000000004	0.0
47.6105	0.0
49.235	0.0
50.859500000000004	0.0
52.484	0.0
54.1085	0.0
55.733000000000004	0.0
57.3575	0.0
58.982	0.0
60.606500000000004	0.0
62.231	0.0
63.8555	0.0
65.48	0.0
67.1045	0.0
68.729	0.0
70.3535	0.0
71.97800000000001	0.0
73.6025	0.0
75.227	0.0
76.8515	0.0
78.476	0.0
80.1005	0.0
81.72500000000001	0.0
83.3495	0.0
84.974	0.0
86.5985	0.0
88.223	0.0
89.8475	0.0
91.47200000000001	0.0
93.0965	0.0
94.721	0.0
96.3455	0.0
97.97	0.0
99.5945	0.0
101.21900000000001	0.0
102.8435	0.0
104.468	0.0
106.0925	0.0
107.717	0.0
109.34150000000001	0.0
110.96600000000001	0.0
112.5905	0.0
114.215	0.0
115.8395	0.0
117.464	0.0
119.08850000000001	0.0
120.71300000000001	0.0
122.3375	0.0
123.962	0.0
125.5865	0.0
127.211	0.0
128.8355	0.0
130.46	0.0
132.0845	0.0
133.709	0.0
135.33350000000002	0.0
136.958	0.0
138.5825	0.0
140.207	0.0
141.8315	0.0
143.45600000000002	0.0
145.0805	0.0
146.705	0.0
148.3295	0.0
149.954	0.0
151.5785	0.0
153.203	0.0
154.82750000000001	0.0
156.452	0.0
158.0765	0.0
159.701	0.0
161.3255	0.0
162.95000000000002	0.0
164.5745	0.0
166.199	0.0
167.8235	0.0
169.448	0.0
171.07250000000002	0.0
172.697	0.0
174.32150000000001	0.0
175.946	0.0
177.5705	0.0
179.195	0.0
180.8195	0.0
182.44400000000002	0.0
184.0685	0.0
185.693	0.0
187.3175	0.0
188.942	0.0
190.56650000000002	0.0
192.191	0.0
193.81550000000001	0.0
195.44	0.0
197.0645	0.0
198.689	0.0
200.3135	0.0
201.93800000000002	0.0
203.5625	0.0
205.187	0.0
206.8115	0.0
208.436	0.0
210.06050000000002	0.0
211.685	0.0
213.3095	0.0
214.934	0.0
216.5585	0.0
218.18300000000002	0.0
219.8075	0.0
221.43200000000002	0.0
223.0565	0.0
224.681	0.0
226.3055	0.0
227.93	0.0
229.55450000000002	0.0
231.179	0.0
232.8035	0.0
234.428	0.0
236.0525	0.0
237.67700000000002	0.0
239.3015	0.0
240.92600000000002	0.0
242.5505	0.0
244.175	0.0
245.7995	0.0
247.424	0.0
249.04850000000002	0.0
250.673	0.0
252.2975	0.0
253.922	0.0
255.5465	0.0
257.171	0.0
258.7955	0.0
260.42	0.0
262.0445	0.0
263.669	0.0
265.2935	0.0
266.918	0.0
268.5425	0.0
270.16700000000003	0.0
271.7915	0.0
273.416	0.0
275.0405	0.0
276.665	0.0
278.28950000000003	0.0
279.914	0.0
281.5385	0.0
283.163	0.0
284.7875	0.0
286.41200000000003	0.0
288.0365	0.0
289.661	0.0
291.2855	0.0
292.91	0.0
294.53450000000004	0.0
296.159	0.0
297.7835	0.0
299.408	0.0
301.0325	0.0
302.657	0.0
304.2815	0.0
305.906	0.0
307.5305	0.0
309.15500000000003	0.0
310.7795	0.0
312.404	0.0
314.0285	0.0
315.653	0.0
317.27750000000003	0.0
318.902	0.0
320.5265	0.0
322.151	0.0
323.7755	0.0
325.40000000000003	0.0
327.0245	0.0
328.649	0.0
330.2735	0.0
331.898	0.0
333.52250000000004	0.0
335.147	0.0
336.7715	0.0
338.396	0.0
340.0205	0.0
341.64500000000004	0.0
343.2695	0.0
344.894	0.0
346.5185	0.0
348.14300000000003	0.0
349.7675	0.0
351.392	0.0
353.0165	0.0
354.641	0.0
356.26550000000003	0.0
357.89	0.0
359.5145	0.0
361.139	0.0
362.7635	0.0
364.38800000000003	0.0
366.0125	0.0
367.637	0.0
369.2615	0.0
370.886	0.0
372.51050000000004	0.0
374.135	0.0
375.7595	0.0
377.384	0.0
379.0085	0.0
380.63300000000004	0.0
382.2575	0.0
383.882	0.0
385.5065	0.0
387.13100000000003	0.0
388.75550000000004	0.0
390.38	0.0
392.0045	0.0
393.629	0.0
395.25350000000003	0.0
396.878	0.0
398.5025	0.0
400.127	0.0
401.7515	0.0
403.37600000000003	0.0
405.0005	0.0
406.625	0.0
408.2495	0.0
409.874	0.0
411.49850000000004	0.0
413.123	0.0
414.7475	0.0
416.372	0.0
417.9965	0.0
419.62100000000004	0.0
421.2455	0.0
422.87	0.0
424.4945	0.0
426.119	0.0
427.74350000000004	0.0
429.368	0.0
430.9925	0.0
432.617	0.0
434.24150000000003	0.0
435.86600000000004	0.0
437.4905	0.0
439.115	0.0
440.7395	0.0
442.36400000000003	0.0
443.9885	0.0
445.613	0.0
447.2375	0.0
448.862	0.0
450.48650000000004	0.0
452.111	0.0
453.7355	0.0
455.36	0.0
456.9845	0.0
458.60900000000004	0.0
460.2335	0.0
461.858	0.0
463.4825	0.0
465.107	0.0
466.73150000000004	0.0
468.356	0.0
469.9805	0.0
471.605	0.0
473.22950000000003	0.0
474.85400000000004	0.0
476.4785	0.0
478.103	0.0
479.7275	0.0
481.35200000000003	0.0
482.97650000000004	0.0
484.601	0.0
486.2255	0.0
487.85	0.0
489.47450000000003	0.0
491.099	0.0
492.7235	0.0
494.348	0.0
495.9725	0.0
497.59700000000004	0.0
499.2215	0.0
500.846	0.0
502.4705	0.0
504.095	0.0
505.71950000000004	0.0
507.344	0.0
508.9685	0.0
510.593	1.9340887399212966e-54
512.2175	4.47830133045568e-53
513.842	9.95044183199085e-52
515.4665	2.1216002348487126e-50
517.091	4.340871012433652e-49
518.7155	8.522800922263171e-48
520.34	1.6057574442414494e-46
521.9645	2.903151371462891e-45
523.589	5.03676344179792e-44
525.2135000000001	8.385434372108346e-43
526.838	1.3396511193300513e-41
528.4625	2.053761437413081e-40
530.087	3.021345670871621e-39
531.7115	4.26523508391954e-38
533.336	5.778001721984305e-37
534.9605	7.511116494839792e-36
536.585	9.369652095896876e-35
538.2095	1.1215911397265451e-33
539.8340000000001	1.2883617155217729e-32
541.4585000000001	1.4201466345871397e-31
543.083	1.5021756009958092e-30
544.7075	1.5247560147508015e-29
546.332	1.485156237266965e-28
547.9565	1.3881489488296157e-27
549.581	1.2450653025898565e-26
551.2055	1.0716188121915024e-25
552.83	8.850762037178881e-25
554.4545	7.01476516412409e-24
556.0790000000001	5.335040805567353e-23
557.7035	3.893628312672938e-22
559.328	2.7268633427066985e-21
560.9525	1.8325861204644367e-20
562.577	1.1818369092683172e-19
564.2015	7.313795987655745e-19
565.826	4.343304435761525e-18
567.4505	2.4750834024628346e-17
569.075	1.3534790597939308e-16
570.6995000000001	7.10240414191391e-16
572.3240000000001	3.576443410458166e-15
573.9485	1.7281819750976126e-14
575.573	8.013453504199006e-14
577.1975	3.565677892990094e-13
578.822	1.5224976545039072e-12
580.4465	6.2382574344171514e-12
582.071	2.45279973282365e-11
583.6955	9.254501376264538e-11
585.32	3.35070424036008e-10
586.9445000000001	1.1641563273741745e-09
588.5690000000001	3.8813128261481815e-09
590.1935	1.2417613226445427e-08
591.818	3.812323504453891e-08
593.4425	1.1231389831957677e-07
595.067	3.1751876234907865e-07
596.6915	8.613852313795918e-07
598.316	2.2424232443486688e-06
599.9405	5.6018295279566165e-06
601.565	1.3428710990324552e-05
603.1895000000001	3.089092425717644e-05
604.814	6.818983111450912e-05
606.4385	0.0001444443183817508
608.063	0.00029361176222051066
609.6875	0.0005727150188629029
611.312	0.0010720025823422689
612.9365	0.0019255075579509555
614.561	0.0033188433990579648
616.1855	0.005489343781241845
617.8100000000001	0.008712569122201086
619.4345000000001	0.013269793967259719
621.059	0.01939430672846058
622.6835	0.027200474278606713
624.308	0.03660756398920422
625.9325	0.04727780668370644
627.557	0.05859167958125015
629.1815	0.06967977048378621
630.806	0.07951876238165047
632.4305	0.0870812490219211
634.0550000000001	0.09151068869277994
635.6795000000001	0.09228075408638149
637.304	0.08929817485376235
638.9285	0.08292131239725616
640.553	0.07388935719028726
642.1775	0.06318147295990284
643.802	0.05184295420998047
645.4265	0.04082083395685948
647.051	0.03084367663881841
648.6755	0.022363642781737136
650.3000000000001	0.015560053595500849
651.9245	0.010388952660070254
653.549	0.0066561727192755256
655.1735	0.004092319519302097
656.798	0.0024143855555173723
658.4225	0.0013668971879209114
660.047	0.0007426038776976038
661.6715	0.00038714237685964667
663.296	0.00019367624136946903
664.9205000000001	9.297669858903299e-05
666.5450000000001	4.283157365993683e-05
668.1695	1.8934161514179637e-05
669.794	8.031936397150002e-06
671.4185	3.2695394418481976e-06
673.043	1.2771592043742893e-06
674.6675	4.787354978530334e-07
676.292	1.722020676031191e-07
677.9165	5.943923739894018e-08
679.541	1.968793798736443e-08
681.1655000000001	6.257766780658848e-09
682.7900000000001	1.9086691366549896e-09
684.4145	5.586426192312277e-10
686.039	1.5690241070833873e-10
687.6635	4.22880154179907e-11
689.288	1.093697271677707e-11
690.9125	2.7143702712091395e-12
692.537	6.464473928457389e-13
694.1615	1.477370501274746e-13
695.7860000000001	3.239946171551597e-14
697.4105000000001	6.818334499337747e-15
699.035	1.37692710334656e-15
